rowNumber,Date,Company,Level,Title,TCOMP,Location,YearsOfExperience,YearsOfService,Tag,BaseSalary,StockGrant,Bonus,Gender,CityId
47789,2020-11-06,AMAZON,L4,Software Engineer,114.0,"Seattle, WA",2,2,API Development (Back-End),83.0,20.0,11.0,NotDisclosed,11527
47831,2020-11-06,AMAZON,SDE I,Software Engineer,218.0,"Seattle, WA",1,0,Distributed Systems (Back-End),162.0,37.0,19.0,NotDisclosed,11527
47969,2020-11-08,AMAZON,SDE I,Software Engineer,201.0,"Seattle, WA",0,0,API Development (Back-End),158.0,29.0,14.0,Male,11527
48034,2020-11-09,AMAZON,L4,Software Engineer,126.0,"Seattle, WA",0,0,API Development (Back-End),78.0,31.0,17.0,NotDisclosed,11527
48157,2020-11-10,AMAZON,L4,Software Engineer,165.0,"Seattle, WA",0,0,API Development (Back-End),136.0,16.0,13.0,NotDisclosed,11527
48273,2020-11-12,AMAZON,l5,Software Engineer,209.0,"Seattle, WA",4,1,ML / AI,163.0,37.0,9.0,NotDisclosed,11527
48300,2020-11-12,AMAZON,L4,Software Engineer,216.0,"Seattle, WA",4,1,Distributed Systems (Back-End),184.0,6.0,26.0,Male,11527
48318,2020-11-12,AMAZON,L4,Software Engineer,188.0,"Seattle, WA",4,0,Distributed Systems (Back-End),160.0,10.0,18.0,Male,11527
48340,2020-11-12,AMAZON,L4,Software Engineer,160.0,"Seattle, WA",2,1,Distributed Systems (Back-End),112.0,24.0,24.0,Male,11527
48365,2020-11-12,AMAZON,L5,Software Engineer,230.0,"Seattle, WA",2,3,Full Stack,157.0,73.0,0.0,NotDisclosed,11527
48383,2020-11-12,AMAZON,SDE II,Software Engineer,137.0,"Seattle, WA",19,0,Networking,110.0,27.0,0.0,NotDisclosed,11527
48423,2020-11-13,AMAZON,L5,Software Engineer,170.0,"Seattle, WA",2,3,Full Stack,121.0,49.0,0.0,NotDisclosed,11527
48449,2020-11-13,AMAZON,L5,Software Engineer,164.0,"Seattle, WA",3,8,Distributed Systems (Back-End),89.0,68.0,7.0,Male,11527
48545,2020-11-15,AMAZON,L5,Software Engineer,206.0,"Seattle, WA",9,2,Distributed Systems (Back-End),140.0,53.0,13.0,Male,11527
48677,2020-11-16,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",1,1,Distributed Systems (Back-End),155.0,14.0,20.0,Male,11527
48760,2020-11-17,AMAZON,L5,Software Engineer,191.0,"Seattle, WA",2,3,Full Stack,150.0,35.0,6.0,Male,11527
48818,2020-11-17,AMAZON,5,Software Engineer,251.0,"Seattle, WA",6,8,ML / AI,194.0,57.0,0.0,NotDisclosed,11527
48850,2020-11-18,AMAZON,L5,Software Engineer,277.0,"Seattle, WA",2,4,API Development (Back-End),185.0,92.0,0.0,NotDisclosed,11527
48867,2020-11-18,AMAZON,L4,Software Engineer,221.0,"Seattle, WA",7,0,Data,198.0,9.0,14.0,Male,11527
48982,2020-11-19,AMAZON,L5,Software Engineer,200.0,"Seattle, WA",3,1,Full Stack,135.0,63.0,2.0,NotDisclosed,11527
49104,2020-11-20,AMAZON,L4,Software Engineer,104.0,"Seattle, WA",4,4,Distributed Systems (Back-End),80.0,12.0,12.0,Male,11527
49162,2020-11-20,AMAZON,L5,Software Engineer,204.0,"Seattle, WA",3,4,Distributed Systems (Back-End),143.0,61.0,0.0,Male,11527
49169,2020-11-21,AMAZON,L5,Software Engineer,246.0,"Seattle, WA",3,2,Web Development (Front-End),171.0,75.0,0.0,Male,11527
49193,2020-11-21,AMAZON,L5,Software Engineer,180.0,"Seattle, WA",4,4,Distributed Systems (Back-End),120.0,60.0,0.0,Male,11527
49215,2020-11-21,AMAZON,L5,Software Engineer,191.0,"Seattle, WA",3,1,API Development (Back-End),159.0,16.0,16.0,NotDisclosed,11527
49241,2020-11-22,AMAZON,L4,Software Engineer,197.0,"Seattle, WA",5,1,Mobile (iOS + Android),177.0,20.0,0.0,Male,11527
49310,2020-11-22,AMAZON,L5,Software Engineer,224.0,"Seattle, WA",7,6,Site Reliability (SRE),173.0,42.0,9.0,NotDisclosed,11527
49337,2020-11-23,AMAZON,L4,Software Engineer,183.0,"Seattle, WA",1,1,Distributed Systems (Back-End),118.0,45.0,20.0,Male,11527
49360,2020-11-23,AMAZON,l2,Software Engineer,211.0,"Seattle, WA",6,3,Full Stack,108.0,103.0,0.0,Male,11527
49407,2020-11-23,AMAZON,L4,Software Engineer,215.0,"Seattle, WA",3,0,Android,165.0,33.0,17.0,Male,11527
49413,2020-11-23,AMAZON,SDE II,Software Engineer,114.0,"Seattle, WA",1,1,Full Stack,72.0,32.0,10.0,NotDisclosed,11527
49449,2020-11-24,AMAZON,L3,Software Engineer,193.0,"Seattle, WA",6,2,ML / AI,135.0,37.0,21.0,Female,11527
49632,2020-11-26,AMAZON,L5,Software Engineer,250.0,"Seattle, WA",3,3,Web Development (Front-End),206.0,44.0,0.0,Male,11527
49670,2020-11-26,AMAZON,L5,Software Engineer,211.0,"Seattle, WA",2,5,Full Stack,165.0,31.0,15.0,Female,11527
49677,2020-11-26,AMAZON,SDE II,Software Engineer,261.0,"Seattle, WA",2,4,API Development (Back-End),208.0,53.0,0.0,Female,11527
49688,2020-11-26,AMAZON,L4,Software Engineer,209.0,"Seattle, WA",0,0,ML / AI,119.0,55.0,35.0,Male,11527
49780,2020-11-28,AMAZON,SDE II,Software Engineer,255.0,"Seattle, WA",4,1,Distributed Systems (Back-End),197.0,58.0,0.0,Male,11527
49859,2020-11-29,AMAZON,L5,Software Engineer,233.0,"Seattle, WA",2,3,Distributed Systems (Back-End),194.0,39.0,0.0,NotDisclosed,11527
49863,2020-11-29,AMAZON,L4,Software Engineer,153.0,"Seattle, WA",0,0,API Development (Back-End),122.0,25.0,6.0,NotDisclosed,11527
49869,2020-11-30,AMAZON,SDE I,Software Engineer,180.0,"Seattle, WA",3,1,API Development (Back-End),158.0,22.0,0.0,NotDisclosed,11527
49872,2020-11-30,AMAZON,SDE I,Software Engineer,161.0,"Seattle, WA",3,1,DevOps,124.0,37.0,0.0,Female,11527
49893,2020-11-30,AMAZON,L5,Software Engineer,265.0,"Seattle, WA",5,1,Full Stack,156.0,109.0,0.0,Male,11527
49994,2020-12-01,AMAZON,L4,Software Engineer,231.0,"Seattle, WA",4,3,Distributed Systems (Back-End),143.0,88.0,0.0,Male,11527
50038,2020-12-01,AMAZON,L4,Software Engineer,163.0,"Seattle, WA",3,0,DevOps,128.0,23.0,12.0,Male,11527
50044,2020-12-01,AMAZON,L4,Software Engineer,122.0,"Seattle, WA",3,0,ML / AI,83.0,24.0,15.0,Male,11527
50065,2020-12-02,AMAZON,L5,Software Engineer,276.0,"Seattle, WA",5,6,API Development (Back-End),180.0,96.0,0.0,Male,11527
50222,2020-12-03,AMAZON,SDE II,Software Engineer,205.0,"Seattle, WA",6,7,Distributed Systems (Back-End),108.0,97.0,0.0,Male,11527
50268,2020-12-03,AMAZON,L4,Software Engineer,145.0,"Seattle, WA",3,0,API Development (Back-End),116.0,5.0,24.0,NotDisclosed,11527
50331,2020-12-04,AMAZON,SDE I,Software Engineer,205.0,"Seattle, WA",0,0,API Development (Back-End),167.0,14.0,24.0,Male,11527
50410,2020-12-05,AMAZON,L5,Software Engineer,150.0,"Seattle, WA",7,0,Full Stack,76.0,41.0,33.0,Male,11527
50450,2020-12-06,AMAZON,SDE II,Software Engineer,166.0,"Seattle, WA",1,1,Data,128.0,17.0,21.0,NotDisclosed,11527
50572,2020-12-07,AMAZON,L5,Software Engineer,126.0,"Seattle, WA",2,5,API Development (Back-End),84.0,42.0,0.0,NotDisclosed,11527
50577,2020-12-08,AMAZON,L5,Software Engineer,265.0,"Seattle, WA",4,4,Distributed Systems (Back-End),191.0,74.0,0.0,Male,11527
50647,2020-12-08,AMAZON,L5,Software Engineer,191.0,"Seattle, WA",13,9,Testing (SDET),169.0,22.0,0.0,Female,11527
50766,2020-12-09,AMAZON,L4,Software Engineer,176.0,"Seattle, WA",0,0,API Development (Back-End),127.0,37.0,12.0,Male,11527
50777,2020-12-09,AMAZON,L5,Software Engineer,254.0,"Seattle, WA",5,2,Distributed Systems (Back-End),157.0,97.0,0.0,Male,11527
50860,2020-12-10,AMAZON,L3,Software Engineer,142.0,"Seattle, WA",2,0,iOS,74.0,36.0,32.0,NotDisclosed,11527
50942,2020-12-10,AMAZON,L4,Software Engineer,127.0,"Seattle, WA",0,0,API Development (Back-End),75.0,27.0,25.0,NotDisclosed,11527
51005,2020-12-11,AMAZON,SDE Newgrad,Software Engineer,159.0,"Seattle, WA",0,0,Networking,114.0,16.0,29.0,Female,11527
51012,2020-12-11,AMAZON,L5,Software Engineer,164.0,"Seattle, WA",7,3,Distributed Systems (Back-End),131.0,33.0,0.0,NotDisclosed,11527
51067,2020-12-12,AMAZON,L4,Software Engineer,216.0,"Seattle, WA",2,0,API Development (Back-End),189.0,13.0,14.0,NotDisclosed,11527
51070,2020-12-12,AMAZON,L6,Software Engineer,244.0,"Seattle, WA",7,10,Data,142.0,102.0,0.0,Male,11527
51240,2020-12-14,AMAZON,L4,Software Engineer,213.0,"Seattle, WA",9,0,Mobile (iOS + Android),163.0,38.0,12.0,Male,11527
51245,2020-12-14,AMAZON,L5,Software Engineer,309.0,"Seattle, WA",10,3,Full Stack,182.0,103.0,24.0,Male,11527
51365,2020-12-15,AMAZON,L4,Software Engineer,149.0,"Seattle, WA",2,0,API Development (Back-End),112.0,25.0,12.0,Male,11527
51392,2020-12-15,AMAZON,L6,Software Engineer,247.0,"Seattle, WA",11,10,ML / AI,140.0,107.0,0.0,NotDisclosed,11527
51467,2020-12-16,AMAZON,L4,Software Engineer,122.0,"Seattle, WA",4,0,Distributed Systems (Back-End),89.0,21.0,12.0,Male,11527
51727,2020-12-18,AMAZON,L5,Software Engineer,182.0,"Seattle, WA",1,2,API Development (Back-End),154.0,21.0,7.0,NotDisclosed,11527
51735,2020-12-18,AMAZON,L5,Software Engineer,154.0,"Seattle, WA",7,0,Data,102.0,39.0,13.0,Male,11527
51767,2020-12-18,AMAZON,L4,Software Engineer,157.0,"Seattle, WA",0,0,Full Stack,112.0,27.0,18.0,Male,11527
51855,2020-12-19,AMAZON,L5,Software Engineer,188.0,"Seattle, WA",2,0,Distributed Systems (Back-End),82.0,70.0,36.0,Male,11527
51948,2020-12-21,AMAZON,L5,Software Engineer,274.0,"Seattle, WA",9,0,Data,195.0,37.0,42.0,Male,11527
51952,2020-12-21,AMAZON,L5,Software Engineer,221.0,"Seattle, WA",4,3,Distributed Systems (Back-End),159.0,62.0,0.0,Male,11527
51953,2020-12-21,AMAZON,L5,Software Engineer,116.0,"Seattle, WA",1,1,API Development (Back-End),106.0,10.0,0.0,NotDisclosed,11527
52105,2020-12-22,AMAZON,SDE I,Software Engineer,194.0,"Seattle, WA",0,0,API Development (Back-End),167.0,11.0,16.0,Male,11527
52144,2020-12-22,AMAZON,L4,Software Engineer,181.0,"Seattle, WA",2,1,API Development (Back-End),135.0,36.0,10.0,Male,11527
52185,2020-12-22,AMAZON,L4,Software Engineer,164.0,"Seattle, WA",3,0,Distributed Systems (Back-End),124.0,16.0,24.0,Male,11527
52216,2020-12-23,AMAZON,L5,Software Engineer,228.0,"Seattle, WA",11,0,Full Stack,179.0,24.0,25.0,Male,11527
52321,2020-12-24,AMAZON,L5,Software Engineer,186.0,"Seattle, WA",3,2,Systems,144.0,30.0,12.0,NotDisclosed,11527
52345,2020-12-24,AMAZON,L4,Software Engineer,192.0,"Seattle, WA",2,1,Web Development (Front-End),125.0,48.0,19.0,Female,11527
52354,2020-12-25,AMAZON,L5,Software Engineer,196.0,"Seattle, WA",2,3,Distributed Systems (Back-End),158.0,24.0,14.0,Male,11527
52374,2020-12-25,AMAZON,L5,Software Engineer,173.0,"Seattle, WA",15,1,API Development (Back-End),83.0,57.0,33.0,Male,11527
52487,2020-12-27,AMAZON,L4,Software Engineer,101.0,"Seattle, WA",0,0,Full Stack,78.0,11.0,12.0,Male,11527
52536,2020-12-28,AMAZON,L6,Software Engineer,253.0,"Seattle, WA",24,6,DevOps,158.0,78.0,17.0,Male,11527
52630,2020-12-29,AMAZON,L6,Software Engineer,172.0,"Seattle, WA",9,2,Full Stack,142.0,14.0,16.0,Male,11527
52686,2020-12-30,AMAZON,L4,Software Engineer,140.0,"Seattle, WA",3,1,Distributed Systems (Back-End),93.0,26.0,21.0,Male,11527
52722,2020-12-30,AMAZON,L4,Software Engineer,148.0,"Seattle, WA",3,0,Full Stack,112.0,24.0,12.0,Male,11527
52763,2020-12-31,AMAZON,L5,Software Engineer,200.0,"Seattle, WA",14,0,Data,109.0,91.0,0.0,NotDisclosed,11527
52792,2020-12-31,AMAZON,L5,Software Engineer,295.0,"Seattle, WA",5,7,Production,183.0,112.0,0.0,Female,11527
52849,2021-01-01,AMAZON,L4,Software Engineer,206.0,"Seattle, WA",1,1,Distributed Systems (Back-End),173.0,28.0,5.0,NotDisclosed,11527
52896,2021-01-02,AMAZON,L4,Software Engineer,166.0,"Seattle, WA",3,0,Full Stack,112.0,20.0,34.0,Male,11527
53178,2021-01-05,AMAZON,L5,Software Engineer,187.0,"Seattle, WA",5,0,Web Development (Front-End),89.0,62.0,36.0,Male,11527
53344,2021-01-06,AMAZON,L5,Software Engineer,117.0,"Seattle, WA",4,3,API Development (Back-End),76.0,41.0,0.0,Male,11527
53484,2021-01-08,AMAZON,L5,Software Engineer,273.0,"Seattle, WA",5,5,Distributed Systems (Back-End),207.0,66.0,0.0,Male,11527
53493,2021-01-08,AMAZON,SDE II,Software Engineer,219.0,"Seattle, WA",3,0,API Development (Back-End),180.0,39.0,0.0,Male,11527
53535,2021-01-08,AMAZON,L5,Software Engineer,232.0,"Seattle, WA",4,4,Web Development (Front-End),115.0,105.0,12.0,Male,11527
53682,2021-01-10,AMAZON,L4,Software Engineer,208.0,"Seattle, WA",0,0,AWS,129.0,43.0,36.0,Male,11527
53687,2021-01-10,AMAZON,L4,Software Engineer,99.0,"Seattle, WA",1,1,iOS,70.0,16.0,13.0,Male,11527
53736,2021-01-11,AMAZON,L5,Software Engineer,198.0,"Seattle, WA",5,4,API Development (Back-End),144.0,54.0,0.0,NotDisclosed,11527
53743,2021-01-11,AMAZON,L4,Software Engineer,219.0,"Seattle, WA",4,4,Android,172.0,47.0,0.0,Male,11527
53792,2021-01-11,AMAZON,L4,Software Engineer,138.0,"Seattle, WA",1,1,Full Stack,113.0,13.0,12.0,Male,11527
53808,2021-01-11,AMAZON,L4,Software Engineer,207.0,"Seattle, WA",1,1,Web Development (Front-End),181.0,17.0,9.0,Female,11527
53908,2021-01-12,AMAZON,SDEI,Software Engineer,121.0,"Seattle, WA",0,0,Full Stack,95.0,13.0,13.0,Female,11527
53932,2021-01-12,AMAZON,SDE I,Software Engineer,119.0,"Seattle, WA",1,0,New Grad,84.0,17.0,18.0,Female,11527
53943,2021-01-12,AMAZON,L4,Software Engineer,120.0,"Seattle, WA",6,1,Full Stack,82.0,16.0,22.0,Male,11527
54023,2021-01-13,AMAZON,L5,Software Engineer,161.0,"Seattle, WA",4,10,Full Stack,128.0,33.0,0.0,Male,11527
54162,2021-01-14,AMAZON,L5,Software Engineer,284.0,"Seattle, WA",2,0,API Development (Back-End),193.0,53.0,38.0,Female,11527
54187,2021-01-14,AMAZON,L5,Software Engineer,173.0,"Seattle, WA",6,3,Full Stack,139.0,34.0,0.0,Male,11527
54229,2021-01-15,AMAZON,L4,Software Engineer,186.0,"Seattle, WA",1,1,Networking,147.0,27.0,12.0,Male,11527
54263,2021-01-15,AMAZON,L5,Software Engineer,195.0,"Seattle, WA",2,2,ML / AI,137.0,58.0,0.0,Male,11527
54331,2021-01-16,AMAZON,L5,Software Engineer,166.0,"Seattle, WA",2,0,Full Stack,79.0,44.0,43.0,Male,11527
54356,2021-01-16,AMAZON,L5,Software Engineer,156.0,"Seattle, WA",4,4,API Development (Back-End),101.0,55.0,0.0,NotDisclosed,11527
54371,2021-01-16,AMAZON,L4,Software Engineer,222.0,"Seattle, WA",0,0,Distributed Systems (Back-End),193.0,20.0,9.0,Male,11527
54418,2021-01-17,AMAZON,L5,Software Engineer,216.0,"Seattle, WA",1,1,iOS,174.0,14.0,28.0,Male,11527
54458,2021-01-17,AMAZON,L5,Software Engineer,186.0,"Seattle, WA",2,3,Full Stack,134.0,36.0,16.0,Male,11527
54539,2021-01-18,AMAZON,SDE II,Software Engineer,264.0,"Seattle, WA",5,2,Distributed Systems (Back-End),202.0,62.0,0.0,Male,11527
54584,2021-01-19,AMAZON,SDE I,Software Engineer,172.0,"Seattle, WA",0,0,Full Stack,145.0,13.0,14.0,Male,11527
54757,2021-01-20,AMAZON,L5,Software Engineer,242.0,"Seattle, WA",3,3,API Development (Back-End),166.0,76.0,0.0,Male,11527
54881,2021-01-21,AMAZON,L5,Software Engineer,112.0,"Seattle, WA",7,7,Android,80.0,29.0,3.0,Male,11527
54910,2021-01-21,AMAZON,L5,Software Engineer,143.0,"Seattle, WA",2,3,Android,98.0,25.0,20.0,Female,11527
54937,2021-01-21,AMAZON,L4,Software Engineer,155.0,"Seattle, WA",1,1,Full Stack,122.0,17.0,16.0,NotDisclosed,11527
54992,2021-01-22,AMAZON,L5,Software Engineer,223.0,"Seattle, WA",2,4,Full Stack,152.0,71.0,0.0,NotDisclosed,11527
55093,2021-01-22,AMAZON,SDE II,Software Engineer,218.0,"Seattle, WA",2,0,Full Stack,152.0,46.0,20.0,Male,11527
55138,2021-01-23,AMAZON,L4,Software Engineer,132.0,"Seattle, WA",2,0,API Development (Back-End),100.0,16.0,16.0,Male,11527
55189,2021-01-23,AMAZON,SDE I,Software Engineer,172.0,"Seattle, WA",7,0,Full Stack,136.0,19.0,17.0,Male,11527
55239,2021-01-24,AMAZON,L4,Software Engineer,236.0,"Seattle, WA",9,2,Distributed Systems (Back-End),189.0,27.0,20.0,NotDisclosed,11527
55242,2021-01-24,AMAZON,L4,Software Engineer,146.0,"Seattle, WA",1,1,Full Stack,137.0,9.0,0.0,Male,11527
55348,2021-01-25,AMAZON,L4,Software Engineer,178.0,"Seattle, WA",1,0,Full Stack,147.0,12.0,19.0,Male,11527
55367,2021-01-25,AMAZON,L4,Software Engineer,131.0,"Seattle, WA",1,1,API Development (Back-End),114.0,17.0,0.0,NotDisclosed,11527
55592,2021-01-27,AMAZON,L6,Software Engineer,202.0,"Seattle, WA",19,2,Web Development (Front-End),114.0,88.0,0.0,NotDisclosed,11527
55629,2021-01-27,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",4,3,Security,160.0,29.0,0.0,Male,11527
55650,2021-01-27,AMAZON,L4,Software Engineer,150.0,"Seattle, WA",0,0,Full Stack,113.0,20.0,17.0,Male,11527
55724,2021-01-28,AMAZON,L4,Software Engineer,154.0,"Seattle, WA",4,3,Distributed Systems (Back-End),125.0,4.0,25.0,Male,11527
55729,2021-01-28,AMAZON,L5,Software Engineer,206.0,"Seattle, WA",1,3,Distributed Systems (Back-End),151.0,55.0,0.0,Male,11527
55807,2021-01-28,AMAZON,L4,Software Engineer,137.0,"Seattle, WA",1,1,Full Stack,101.0,14.0,22.0,Male,11527
55821,2021-01-28,AMAZON,L5,Software Engineer,242.0,"Seattle, WA",4,2,Distributed Systems (Back-End),199.0,42.0,1.0,Male,11527
55864,2021-01-29,AMAZON,L5,Software Engineer,269.0,"Seattle, WA",7,2,API Development (Back-End),160.0,109.0,0.0,NotDisclosed,11527
55893,2021-01-29,AMAZON,L4,Software Engineer,265.0,"Seattle, WA",4,2,Distributed Systems (Back-End),203.0,62.0,0.0,Female,11527
55916,2021-01-29,AMAZON,L5,Software Engineer,204.0,"Seattle, WA",11,3,iOS,173.0,31.0,0.0,Male,11527
56053,2021-01-31,AMAZON,SDE II,Software Engineer,224.0,"Seattle, WA",6,1,iOS,189.0,6.0,29.0,Male,11527
56101,2021-01-31,AMAZON,L5,Software Engineer,176.0,"Seattle, WA",2,2,API Development (Back-End),128.0,40.0,8.0,Female,11527
56396,2021-02-03,AMAZON,SDE I,Software Engineer,213.0,"Seattle, WA",3,0,Distributed Systems (Back-End),158.0,29.0,26.0,Other,11527
56505,2021-02-03,AMAZON,L5,Software Engineer,134.0,"Seattle, WA",4,3,Full Stack,104.0,30.0,0.0,NotDisclosed,11527
56551,2021-02-04,AMAZON,L4,Software Engineer,150.0,"Seattle, WA",3,1,API Development (Back-End),98.0,44.0,8.0,NotDisclosed,11527
56682,2021-02-05,AMAZON,L5,Software Engineer,242.0,"Seattle, WA",12,2,Full Stack,128.0,80.0,34.0,Male,11527
56845,2021-02-07,AMAZON,SDE I,Software Engineer,141.0,"Seattle, WA",0,0,Full Stack,112.0,12.0,17.0,Female,11527
56897,2021-02-07,AMAZON,SDE I,Software Engineer,189.0,"Seattle, WA",0,0,Full Stack,152.0,20.0,17.0,Male,11527
56943,2021-02-08,AMAZON,L5,Software Engineer,170.0,"Seattle, WA",8,0,Distributed Systems (Back-End),115.0,29.0,26.0,NotDisclosed,11527
56949,2021-02-08,AMAZON,L5,Software Engineer,226.0,"Seattle, WA",3,0,Distributed Systems (Back-End),158.0,32.0,36.0,NotDisclosed,11527
56961,2021-02-08,AMAZON,L5,Software Engineer,257.0,"Seattle, WA",3,2,Distributed Systems (Back-End),180.0,77.0,0.0,NotDisclosed,11527
57058,2021-02-09,AMAZON,L4,Software Engineer,114.0,"Seattle, WA",3,2,Production,81.0,23.0,10.0,NotDisclosed,11527
57135,2021-02-10,AMAZON,L4,Software Engineer,148.0,"Seattle, WA",7,2,Web Development (Front-End),115.0,22.0,11.0,NotDisclosed,11527
57221,2021-02-10,AMAZON,L5,Software Engineer,178.0,"Seattle, WA",5,3,Full Stack,127.0,28.0,23.0,Female,11527
57252,2021-02-10,AMAZON,L5,Software Engineer,212.0,"Seattle, WA",2,1,API Development (Back-End),176.0,21.0,15.0,Female,11527
57397,2021-02-12,AMAZON,L4,Software Engineer,219.0,"Seattle, WA",3,0,ML / AI,194.0,25.0,0.0,Male,11527
57475,2021-02-12,AMAZON,SDE I,Software Engineer,163.0,"Seattle, WA",0,0,Full Stack,126.0,29.0,8.0,Male,11527
57480,2021-02-12,AMAZON,L5,Software Engineer,171.0,"Seattle, WA",6,2,Web Development (Front-End),135.0,27.0,9.0,Female,11527
57549,2021-02-13,AMAZON,L4,Software Engineer,135.0,"Seattle, WA",4,2,Distributed Systems (Back-End),79.0,27.0,29.0,Male,11527
57604,2021-02-14,AMAZON,L4,Software Engineer,111.0,"Seattle, WA",0,0,iOS,85.0,12.0,14.0,NotDisclosed,11527
57732,2021-02-15,AMAZON,L4,Software Engineer,98.0,"Seattle, WA",1,1,API Development (Back-End),72.0,19.0,7.0,Female,11527
57770,2021-02-15,AMAZON,L4,Software Engineer,154.0,"Seattle, WA",0,0,API Development (Back-End),134.0,13.0,7.0,NotDisclosed,11527
57830,2021-02-16,AMAZON,L5,Software Engineer,250.0,"Seattle, WA",3,4,API Development (Back-End),196.0,54.0,0.0,Male,11527
57894,2021-02-16,AMAZON,SDE II,Software Engineer,295.0,"Seattle, WA",1,0,Full Stack,209.0,57.0,29.0,NotDisclosed,11527
58210,2021-02-18,AMAZON,L5,Software Engineer,253.0,"Seattle, WA",7,1,Web Development (Front-End),189.0,52.0,12.0,Male,11527
58252,2021-02-19,AMAZON,Senior SDE,Software Engineer,270.0,"Seattle, WA",7,8,Distributed Systems (Back-End),169.0,101.0,0.0,Male,11527
58358,2021-02-19,AMAZON,SDE I,Software Engineer,131.0,"Seattle, WA",0,0,,96.0,25.0,10.0,Male,11527
58580,2021-02-21,AMAZON,L5,Software Engineer,138.0,"Seattle, WA",10,0,Web Development (Front-End),93.0,19.0,26.0,Male,11527
58657,2021-02-22,AMAZON,L5,Software Engineer,232.0,"Seattle, WA",7,6,API Development (Back-End),160.0,72.0,0.0,Male,11527
58688,2021-02-22,AMAZON,L4,Software Engineer,141.0,"Seattle, WA",5,0,Web Development (Front-End),95.0,31.0,15.0,Male,11527
58852,2021-02-23,AMAZON,L3,Software Engineer,170.0,"Seattle, WA",0,0,Distributed Systems (Back-End),91.0,64.0,15.0,NotDisclosed,11527
58862,2021-02-23,AMAZON,L4,Software Engineer,140.0,"Seattle, WA",2,1,Full Stack,101.0,39.0,0.0,Male,11527
58929,2021-02-24,AMAZON,L4,Software Engineer,128.0,"Seattle, WA",2,1,Full Stack,110.0,18.0,0.0,Male,11527
58974,2021-02-24,AMAZON,L5,Software Engineer,281.0,"Seattle, WA",3,4,Distributed Systems (Back-End),209.0,72.0,0.0,NotDisclosed,11527
59019,2021-02-24,AMAZON,L5,Software Engineer,272.0,"Seattle, WA",7,9,Full Stack,165.0,107.0,0.0,Male,11527
59133,2021-02-25,AMAZON,L4,Software Engineer,193.0,"Seattle, WA",3,0,Distributed Systems (Back-End),153.0,20.0,20.0,Male,11527
59156,2021-02-25,AMAZON,L4,Software Engineer,78.0,"Seattle, WA",3,0,Testing (SDET),70.0,8.0,0.0,NotDisclosed,11527
59240,2021-02-26,AMAZON,L5,Software Engineer,201.0,"Seattle, WA",16,3,API Development (Back-End),112.0,89.0,0.0,Male,11527
59242,2021-02-26,AMAZON,L4,Software Engineer,179.0,"Seattle, WA",0,0,API Development (Back-End),142.0,21.0,16.0,NotDisclosed,11527
59251,2021-02-26,AMAZON,L4,Software Engineer,118.0,"Seattle, WA",3,1,API Development (Back-End),79.0,39.0,0.0,NotDisclosed,11527
59261,2021-02-26,AMAZON,L4,Software Engineer,182.0,"Seattle, WA",3,1,Full Stack,114.0,42.0,26.0,Male,11527
59282,2021-02-26,AMAZON,L5,Software Engineer,283.0,"Seattle, WA",8,0,Distributed Systems (Back-End),189.0,57.0,37.0,Male,11527
59283,2021-02-26,AMAZON,L4,Software Engineer,204.0,"Seattle, WA",0,0,Full Stack,154.0,28.0,22.0,Male,11527
